id,tenant_id,title,description,category,priority,status,building,floor,room,spot_description,preferred_date,preferred_time,safety_risk,previous_occurrence,notes,image_url,video_url,assigned_to,resolution_notes,cost,created_at,updated_at,resolved_at,status_history,previous_submissions,related_ticket_id,sla_hours,work_started_at,work_completed_at,work_duration_hours,tenant_satisfaction,tenant_feedback,manager_rejected_submissions,tenant_rejected_submissions,opex_code,ticket_number,sub_category,skip_tenant_approval,assigned_technicians,draft_data,approval_history,rejection_reason,timeline_events,target_date,photos,video,asset_id,created_by_user_id,creator_satisfaction,creator_feedback,root_cause,findings
ca7cd4db-f833-4b8c-afd6-6042f7ffa15d,ed50cb46-49cf-4791-bc38-714caee083cb,"Water blockage ","Water blockage in pantry washbasin ",Plumbing,High,work_completed,SEZ - A2 Block,Floor 1,1,"Pantry ",2026-04-07,Morning (8AM-12PM),false,false,,,,babu (Plumber),"

=== RCA ===
Root Cause: Issue rectified.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-04-07 04:01:49.417083+00,2026-04-21 04:40:40.804+00,,"
[4/7/2026, 3:05:20 PM] MANAGER APPROVED",,,1.00,2026-04-21 04:40:39.172+00,2026-04-21 04:40:40.804+00,0.00,,,,,,RTP-26040009,,true,"[{""id"": ""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"", ""name"": ""babu"", ""contact"": ""9486978832"", ""specialization"": ""Plumber""}]",{},,,[],2026-04-07,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
cd4293f3-fca8-4baf-84cc-6a5c08c519ed,8a658e42-7c75-4f63-814a-10861e47139b,"2nd floor B zone AC power supply issue ",2nd floor B zone AC power supply issue kindly rectify sir,Electrical,Critical,pending_tenant_approval,A1 Extension Block,Floor 2,,"B zone ",2026-04-13,Morning (8AM-12PM),false,false,This AC incoming power line MCB is not receiving power kindly rectify sir,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: Line issue checked.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 4
Labor Cost: ₹800.00
Total: ₹800.00
Notes: ",800,2026-04-13 08:40:28.095403+00,2026-04-21 06:39:13.795+00,,"
[4/21/2026, 12:09:13 PM] MANAGER APPROVED",,,,,,,,,,,,RTP-26040017,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-14,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
cda74587-a7c2-4426-923d-bcb1389280d1,d1edc7d1-105d-477e-8c05-45ad2d1e4815,We need one person to check the internet cable.,We need one person to check the internet cable.,IT/Networking,High,work_completed,SEZ - A1 Block,Floor G,,,2026-03-12,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: wire routing checked.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-12 05:05:22.576827+00,2026-05-04 08:07:15.397+00,,"
[3/16/2026, 10:25:40 AM] MANAGER APPROVED
[4/21/2026, 10:30:52 AM] TENANT APPROVED
[5/4/2026, 1:37:12 PM] WORK STARTED - SLA: 0.5 hours
[5/4/2026, 1:37:15 PM] WORK COMPLETED - Duration: 0.00 hours",,,0.50,2026-05-04 08:07:12.925+00,2026-05-04 08:07:15.397+00,0.00,,,,,,RTP-26030012,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-12,[],,,bb9ee02a-c016-4214-bd4d-3a0a1d1cc1a4,,,,
cfc2a13b-dd99-4a1d-96ae-439d6fada748,8a658e42-7c75-4f63-814a-10861e47139b,service Lift Issue,"Service lift door sound comes in each floor while opening and closing. ",Electrical,High,work_completed,A1 Extension Block,Floor 2,,,2026-04-25,Afternoon (12PM-4PM),false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: at present no issue , Running normal.
Findings: at present no issue , Running normal.

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-04-24 08:06:19.487714+00,2026-05-04 08:01:02.54+00,,"[4/27/2026, 3:39:58 PM] ASSIGNED
[4/27/2026, 3:47:44 PM] PENDING APPROVAL
[4/27/2026, 4:28:20 PM] APPROVED
[5/4/2026, 1:31:00 PM] WORK STARTED - SLA: 1 hours
[5/4/2026, 1:31:02 PM] WORK COMPLETED - Duration: 0.00 hours",,,1.00,2026-05-04 08:01:00.755+00,2026-05-04 08:01:02.54+00,0.00,,,,,,RTP-26040036,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-25,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
d6973c61-1302-4693-9785-4e733b13c941,8a658e42-7c75-4f63-814a-10861e47139b,Ground floor gents rest room 2 urinals complaint,"Ground floor gents rest room 2 urinals complaint ",Plumbing,Critical,assigned,A1 Extension Block,Floor 1,,,,,false,false,,,,babu (Plumber),Technicians: babu (Plumber),0,2026-04-30 09:25:36.924783+00,2026-04-30 11:13:45.748+00,,"[4/30/2026, 4:43:45 PM] ASSIGNED",,,,,,,,,,,,RTP-26040049,,false,"[{""id"": ""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"", ""name"": ""babu"", ""contact"": ""9486978832"", ""specialization"": ""Plumber""}]",{},,,[],,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
da7d726b-c8f5-46cc-ab89-5bc84ebfb5ea,ed50cb46-49cf-4791-bc38-714caee083cb,"Strip light flickering ","Strip light flickering near manager cabins need immediate attention ",Electrical,Critical,pending_approval,SEZ - A2 Block,Floor 1,1,"Near manager cabins ",2026-04-10,Morning (8AM-12PM),false,false,,,,Muni (General Maintenance),"Technicians: Muni (General Maintenance)

=== RCA ===
Root Cause: Drive issue
Findings: drive change

=== ESTIMATION ===
Materials:
Item | Qty | Rate | GST% | GST Amt | Total
------------------------------------------------------------
Drive 30w | 1 NOS | ₹600.00 | 0% | ₹0.00 | ₹600.00
------------------------------------------------------------

Material Cost (without GST): ₹600.00
Total GST: ₹0.00
Material Cost (with GST): ₹600.00
Labor Hours: 0.5
Labor Cost: ₹100.00
Total: ₹700.00
Notes: span control ",700,2026-04-10 05:49:04.41753+00,2026-04-21 08:15:01.953+00,,,,,,,,,,,,,,RTP-26040013,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-10,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
db3649fc-b8a9-485b-afe6-dd36613a8f2f,8a658e42-7c75-4f63-814a-10861e47139b,Lights not glowing,In ground floor above reception table two lights not glowing photo has been updated in VWR RNM whats app group,Electrical,High,assigned,A1 Extension Block,Floor 1,,,2026-05-05,Afternoon (12PM-4PM),false,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-05-04 12:57:23.438989+00,2026-05-05 04:25:41.057+00,,"[5/5/2026, 9:55:41 AM] ASSIGNED",,,,,,,,,,,,RTP-26050001,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-05-05,[],,,5a6f24a7-19ac-407b-9584-ace9dddd1cd1,,,,
dd3d058b-6bfc-4314-9ce1-f4b19c70e566,dd5a33e2-b942-4fc3-8a3c-6d2e9756b6e2,U7 Error,"Hello There, There is one VRF unit is giving U7 error. Please fix it. Thank you.",HVAC,Medium,work_completed,"AIC ",Floor 2,,,2026-04-20,Afternoon (12PM-4PM),false,false,,,,siva (HVAC Technician),"Technicians: siva

=== RCA ===
Root Cause: Filter blockage cleared.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 2
Labor Cost: ₹400.00
Total: ₹400.00
Notes: ",400,2026-04-18 12:09:01.831015+00,2026-04-20 13:06:27.207+00,,"
[4/20/2026, 6:25:14 PM] CHANGES REQUESTED BY HELPDESK - RESUBMISSION REQUIRED
[4/20/2026, 6:33:38 PM] MANAGER APPROVED","[{""technicians"":[{""id"":""229a573f-2169-41f7-ba5d-488f404cf327"",""name"":""siva"",""contact"":""+91 63832 73835"",""specialization"":""HVAC Technician""}],""resolution_notes"":""\n\n=== RCA ===\nRoot Cause: Filter blockage cleared.\nFindings: \n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 4\nLabor Cost: ₹800.00\nTotal: ₹800.00\nNotes: "",""cost"":800,""opex_code"":null,""change_requested_at"":""2026-04-20T12:55:14.418Z"",""change_requested_by"":""Helpdesk"",""previous_status"":""pending_approval""}]",,1.00,2026-04-20 13:06:24.18+00,2026-04-20 13:06:27.207+00,0.00,,,,,,RTP-26040029,,true,"[{""id"": ""229a573f-2169-41f7-ba5d-488f404cf327"", ""name"": ""siva"", ""contact"": ""+91 63832 73835"", ""specialization"": ""HVAC Technician""}]",{},,,[],2026-04-20,"[""/uploads/tenant-ticketing/froq_far_east_brand_services_pvt_ltd/1776514141510-581976630-IMG_1866.JPG""]",,,7f651536-4d83-4278-ac4f-5aff5cfaa90a,,,,
e0a33c7c-cc7f-4983-8b2b-74f761cd03a4,ed50cb46-49cf-4791-bc38-714caee083cb,"Door broken ","Door is been broke in guest room ",Others,High,approved,SEZ - A2 Block,Floor 1,1,"Guest room ",2026-02-25,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: New Side beading new Fixed .
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-02-25 05:11:37.621362+00,2026-03-25 03:42:48.699+00,,"
[3/18/2026, 1:34:39 PM] MANAGER APPROVED
[25/03/2026, 09:12:48] TENANT APPROVED",,,,,,,,,,,,RTP-26020002,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-02-28,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
e284e432-a6ec-4f2e-9b1c-764d4278eefe,75f3adcf-f53e-4ae1-b028-b51fe74001e2,Sez 2nd floor door not closing issue,Sez 2 nd floor glass door not closing issue. And spring side some sound occurring.,Carpentry,High,assigned,SEZ - A2 Block,Floor 2,,Sez 2 nd floor entrance door,2026-04-30,Anytime,false,false,"Please resolve the issue quickly ",,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-04-30 13:05:39.150013+00,2026-05-06 09:23:46.398+00,,"[5/6/2026, 2:53:46 PM] ASSIGNED",,,,,,,,,,,,RTP-26040051,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-04-30,[],,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
e33cb21f-7b57-4d87-bc95-22d34eab6813,6ae02caf-5781-4709-9221-6d44a7359484,HP LP issue - no airflow its too hot,"HP LP Issue in display and there is no airflow, due to which the rooms are too hot.",HVAC,High,work_completed,SEZ - A2 Block,Floor 4,,,2026-04-21,Anytime,false,true,This issue is still continuing request you to fix this permanently,,,siva (HVAC Technician),"

=== RCA ===
Root Cause: outdoor service
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 1
Labor Cost: ₹200.00
Total: ₹200.00
Notes: ",200,2026-04-21 09:57:33.513824+00,2026-05-04 08:03:09.061+00,,"[4/27/2026, 4:00:58 PM] ASSIGNED
[4/27/2026, 4:01:17 PM] PENDING APPROVAL
[4/27/2026, 4:20:47 PM] APPROVED
[5/4/2026, 1:33:05 PM] WORK STARTED - SLA: 1 hours
[5/4/2026, 1:33:09 PM] WORK COMPLETED - Duration: 0.00 hours",,51ed86d0-9091-48ca-a594-858c840a2ca9,1.00,2026-05-04 08:03:05.126+00,2026-05-04 08:03:09.061+00,0.00,,,,,,RTP-26040033,,true,"[{""id"": ""229a573f-2169-41f7-ba5d-488f404cf327"", ""name"": ""siva"", ""contact"": ""+91 63832 73835"", ""specialization"": ""HVAC Technician""}]",{},,,[],2026-04-22,[],,,f208e8e6-c3b6-4374-9038-e7387b2998b3,,,,
e8217e4b-0713-408c-9fbd-7e4fe9eb3e1c,6ae02caf-5781-4709-9221-6d44a7359484,HP LP issue in control / Flow is less in Sales Cabin,HP LP issue in control / Flow is less in Sales Cabin,HVAC,High,assigned,SEZ - A2 Block,Floor 4,,,2026-03-12,Anytime,false,false,,,,Muni (General Maintenance),Technicians: Muni (General Maintenance),0,2026-03-12 07:07:54.351841+00,2026-03-12 07:20:09.54+00,,,,,,,,,,,,,,RTP-26030017,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-12,"[""/uploads/tenant-ticketing/cadt_solutions_india_private_limited/1773299274032-95251374-WhatsApp_Image_2026-03-12_at_12.35.26_PM.jpeg"",""/uploads/tenant-ticketing/cadt_solutions_india_private_limited/1773299274091-8357539-WhatsApp_Image_2026-03-12_at_12.35.25_PM_(1).jpeg"",""/uploads/tenant-ticketing/cadt_solutions_india_private_limited/1773299274146-264778775-WhatsApp_Image_2026-03-12_at_12.35.25_PM.jpeg""]",,,f208e8e6-c3b6-4374-9038-e7387b2998b3,,,,
e8fa133e-a9de-4aa7-92bf-8ddd51e3ebc1,ed50cb46-49cf-4791-bc38-714caee083cb,"Spot light not working ","Spot light not working in TT table room ",Electrical,Medium,resolved,SEZ - A2 Block,Floor 1,1,"TT table room ",2026-02-25,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: change the drive
Findings: change the drive

=== ESTIMATION ===
Materials:
Item | Qty | Rate | GST% | GST Amt | Total
------------------------------------------------------------
Drive 30w | 1 NOS | ₹540.00 | 0% | ₹0.00 | ₹540.00
------------------------------------------------------------

Material Cost (without GST): ₹540.00
Total GST: ₹0.00
Material Cost (with GST): ₹540.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹540.00
Notes: New drive changed",540,2026-02-25 05:09:16.99651+00,2026-03-13 09:06:58.251+00,2026-03-13 09:06:58.251+00,"
[2/28/2026, 4:04:02 PM] MANAGER APPROVED
[28/02/2026, 16:05:57] TENANT APPROVED",,,1.00,2026-03-06 06:19:55.514+00,2026-03-06 06:20:07.21+00,0.00,9/10,,,,,RTP-26020001,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-02-28,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
e9fce19b-8745-4913-a513-5ba9ad9268a1,ed50cb46-49cf-4791-bc38-714caee083cb,"Strip light ","Strip light not work in few areas ",Electrical,Medium,work_completed,SEZ - A2 Block,Floor 1,2,"Near TT table room and near accounts room ",2026-02-25,Anytime,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: line issue rectified.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-02-25 11:24:24.116994+00,2026-05-04 10:09:53.824+00,,"
[3/28/2026, 2:35:06 PM] MANAGER APPROVED
[5/4/2026, 3:39:50 PM] WORK STARTED - SLA: 0.5 hours
[5/4/2026, 3:39:53 PM] WORK COMPLETED - Duration: 0.00 hours","[{""technicians"":[{""id"":""8adea6a8-15f4-4fdf-9f02-2787d78462ed"",""name"":""Muni"",""contact"":""7598191737"",""specialization"":""General Maintenance""}],""rca"":true,""estimation"":0,""opex_code"":null,""resolution_notes"":""\n\n=== RCA ===\nRoot Cause: general service\nFindings: \n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 0\nLabor Cost: ₹0.00\nTotal: ₹0.00\nNotes: "",""rejection_reason"":""no estimate"",""rejected_at"":""2026-03-09T09:18:47.417Z"",""rejected_by"":""Manager""}]",,0.50,2026-05-04 10:09:50.05+00,2026-05-04 10:09:53.824+00,0.00,,,,,,RTP-26020004,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,no estimate,[],2026-02-28,"[""/uploads/tenant-ticketing/rently_software_development_private_limited/1772018663627-51744612-1000523400.jpeg""]",,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
ef49aae7-eff2-445c-b99d-8d9858642dc7,87ca3b19-061a-4557-935e-bbbedbd773a2,Need lock for Centralized AC remote,Need an enclosed box and lock for Centralized AC remote.,HVAC,Medium,pending_tenant_approval,ADMIN Block,Floor 3,Visualsculptors,,,,false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: Need to fix the Lock box.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-18 11:13:21.397829+00,2026-03-28 08:22:50.922+00,,"
[3/28/2026, 1:52:50 PM] MANAGER APPROVED",,,,,,,,,,,,RTP-26030030,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],,[],,,4d389e69-d1c7-44dd-9875-64b413ed41d5,,,,
f2878d43-85b8-46c1-8b9c-b55fa1b15da7,75f3adcf-f53e-4ae1-b028-b51fe74001e2,"Water leakage ",Ground floor UPS room AC Water leakage issue..,HVAC,High,pending_tenant_approval,SEZ - A2 Block,Floor G,Electrical room,Near UPS battery standing area,2026-03-19,Morning (8AM-12PM),true,false,Immediately check the issue .,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: Ac coil need to be water wash.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-18 16:25:49.646335+00,2026-03-23 04:51:35.188+00,,"
[3/23/2026, 10:21:35 AM] MANAGER APPROVED",,,,,,,,,,,,RTP-26030031,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-19,"[""/uploads/tenant-ticketing/lti_mindtree_limited/1773851132854-754592519-20581.jpg"",""/uploads/tenant-ticketing/lti_mindtree_limited/1773851148582-634970142-20578.jpg""]",,,688e09cf-4555-457d-9b25-d3db1aff8392,,,,
f454bacb-ccda-4621-a8c5-c41fb9252e3d,dd5a33e2-b942-4fc3-8a3c-6d2e9756b6e2,Water leckage from the pantry,"Hello There, there is a water leckage from the pantry sink. Please do the neededful asap. Thank you.d",Plumbing,Critical,work_completed,"AIC ",Floor 2,,,2026-04-18,Anytime,false,false,"If it is not fixing today, we can't able to use the pantry. Thank you.",,,babu (Plumber),"

=== RCA ===
Root Cause: Pipe blockage cleaned.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 4
Labor Cost: ₹800.00
Total: ₹800.00
Notes: ",800,2026-04-18 10:22:21.272079+00,2026-04-20 13:06:52.426+00,,"
[4/20/2026, 6:33:47 PM] MANAGER APPROVED",,,3.00,2026-04-20 13:06:50.316+00,2026-04-20 13:06:52.425+00,0.00,,,,,,RTP-26040028,,true,"[{""id"": ""d94e45fb-08ba-4109-a40b-90bb6c51ee4c"", ""name"": ""babu"", ""contact"": ""9486978832"", ""specialization"": ""Plumber""}]",{},,,[],2026-04-18,[],,,7f651536-4d83-4278-ac4f-5aff5cfaa90a,,,,
f5e16f34-383b-4635-a3a8-502832ac10eb,ed50cb46-49cf-4791-bc38-714caee083cb,"Power socket ","Power socket not working in meeting room ",Electrical,Medium,resolved,SEZ - A2 Block,Floor 1,1,"Decision cave ",2026-03-18,Afternoon (12PM-4PM),false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: Issue Rectified.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0
Labor Cost: ₹0.00
Total: ₹0.00
Notes: ",0,2026-03-18 07:41:18.695735+00,2026-03-26 06:22:36.857+00,2026-03-26 06:22:36.857+00,"
[3/23/2026, 10:21:45 AM] MANAGER APPROVED
[25/03/2026, 09:12:32] TENANT APPROVED",,,0.50,2026-03-25 10:41:57.459+00,2026-03-25 10:42:34.081+00,0.01,10/10,,,,,RTP-26030029,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-18,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
f5fa33b2-5088-4910-aecb-13604c1ba96a,e9d20a73-a532-4396-9de7-da088c294dbf,Clear unused Damaged Storage Rack Occupying Space,"The storage rack provided by is in a damaged condition and is not usable. It is occupying just the space.
We request clear the rack to free up the space for better use",Others,High,pending_approval,"Block C4 ",Floor 3,Pathway,Next to Storage room,2026-03-17,Anytime,false,false,"This rack is here for more than 2 months now, though we have requested only by words but it was missed by both side",,,Muni (General Maintenance),"Technicians: Muni

=== RCA ===
Root Cause: clear the work space area.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 2
Labor Cost: ₹400.00
Total: ₹400.00
Notes: ",400,2026-03-17 06:20:44.847133+00,2026-04-24 10:11:11.56+00,,"
[3/18/2026, 12:47:32 PM] MANAGER APPROVED
[4/24/2026, 3:40:28 PM] CHANGES REQUESTED BY HELPDESK - RESUBMISSION REQUIRED","[{""technicians"":[{""id"":""8adea6a8-15f4-4fdf-9f02-2787d78462ed"",""name"":""Muni"",""contact"":""7598191737"",""specialization"":""General Maintenance""}],""resolution_notes"":""\n\n=== RCA ===\nRoot Cause: clear the work space area.\nFindings: \n\n=== ESTIMATION ===\nMaterials: None\n\nMaterial Cost (without GST): ₹0.00\nTotal GST: ₹0.00\nMaterial Cost (with GST): ₹0.00\nLabor Hours: 0\nLabor Cost: ₹0.00\nTotal: ₹0.00\nNotes: "",""cost"":0,""opex_code"":null,""change_requested_at"":""2026-04-24T10:10:28.745Z"",""change_requested_by"":""Helpdesk"",""manager_approved_at"":""3/18/2026, 12:47:32 PM"",""previous_status"":""pending_tenant_approval""}]",,,,,,,,,,,RTP-26030026,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-19,"[""/uploads/tenant-ticketing/mahat_labs_private_limited/1773728443690-995117063-WhatsApp_Image_2026-03-17_at_11.48.02_AM.jpeg""]",,,ff7ceae6-6608-4d75-b113-ab1fcdbf9593,,,,
f6fbb3e7-8abb-4340-b944-a7e47e94a134,ed50cb46-49cf-4791-bc38-714caee083cb,"Adapter got short circuit ","An adapter got short circuit at IOT lab ",Electrical,Critical,work_completed,SEZ - A2 Block,Floor 1,1,IOT Lab,,Evening (4PM-8PM),false,false,,,,Muni (General Maintenance),"

=== RCA ===
Root Cause: New driver need to change.
Findings: 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 1
Labor Cost: ₹200.00
Total: ₹200.00
Notes: ",200,2026-03-13 08:55:11.303413+00,2026-05-04 08:13:50.35+00,,"[4/27/2026, 4:25:34 PM] PENDING TENANT APPROVAL
[30/04/2026, 17:34:34] APPROVED
[5/4/2026, 1:43:48 PM] WORK STARTED - SLA: 0.5 hours
[5/4/2026, 1:43:50 PM] WORK COMPLETED - Duration: 0.00 hours",,,0.50,2026-05-04 08:13:48.654+00,2026-05-04 08:13:50.35+00,0.00,,,,,,RTP-26030020,,false,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-13,[],,,a47294f9-cdb2-4bc6-a3f8-6ddfd005dbbb,,,,
fbbd6652-9503-4960-bb80-e8c4a4a00de9,d1edc7d1-105d-477e-8c05-45ad2d1e4815,tile replacement work in the CEO cabin.,Kindly arrange one person to carry out the tile replacement work in the CEO cabin.,Others,High,work_completed,SEZ - A1 Block,Floor G,,,2026-03-12,Anytime,false,false,Kindly arrange one person to carry out the tile replacement work in the CEO cabin.,,,Muni (General Maintenance),"Technicians: Muni (General Maintenance)

=== RCA ===
Root Cause: dust issue
Findings: tiles replace old but good contusion 

=== ESTIMATION ===
Materials: None

Material Cost (without GST): ₹0.00
Total GST: ₹0.00
Material Cost (with GST): ₹0.00
Labor Hours: 0.5
Labor Cost: ₹100.00
Total: ₹100.00
Notes: span control",100,2026-03-12 05:30:24.736326+00,2026-05-04 07:44:33.692+00,,"
[4/27/2026, 5:42:12 PM] MANAGER APPROVED
[5/4/2026, 1:14:26 PM] WORK STARTED - SLA: 0.5 hours
[5/4/2026, 1:14:33 PM] WORK COMPLETED - Duration: 0.00 hours",,,0.50,2026-05-04 07:44:26.655+00,2026-05-04 07:44:33.692+00,0.00,,,,,,RTP-26030016,,true,"[{""id"": ""8adea6a8-15f4-4fdf-9f02-2787d78462ed"", ""name"": ""Muni"", ""contact"": ""7598191737"", ""specialization"": ""General Maintenance""}]",{},,,[],2026-03-14,[],,,bb9ee02a-c016-4214-bd4d-3a0a1d1cc1a4,,,,
